CBSA_Code,CBSA_Name,Trader_Code,Trader_Name,Exports,Imports,Volume,Balance
44140,"Springfield, MA",724,Spain,16.80734906,19.21288235,36.02023141,-2.405533291
44140,"Springfield, MA",792,Turkey,25.38143102,10.41570911,35.79714014,14.96572191
44140,"Springfield, MA",826,United Kingdom of Great Britain and Northern Ireland,193.793635,88.23707716,282.0307122,105.5565578
44700,"Stockton-Lodi, CA",005rem,Remainder of South America,11.09971764,15.88773652,26.98745415,-4.788018881
44700,"Stockton-Lodi, CA",011,Western Africa,2.183142769,4.146348698,6.329491468,-1.963205929
44700,"Stockton-Lodi, CA",013rem,Remainder of Central America,11.4028575,13.85244792,25.25530543,-2.449590421
44700,"Stockton-Lodi, CA",014,Eastern Africa,0.989867377,0.815446053,1.80531343,0.174421325
44700,"Stockton-Lodi, CA",015,Northern Africa,9.297800176,11.01360436,20.31140453,-1.715804183
44700,"Stockton-Lodi, CA",017,Middle Africa,1.196463237,1.385317345,2.581780583,-0.188854108
44700,"Stockton-Lodi, CA",018rem,Remainder of Southern Africa,0.030834506,0.16793986,0.198774366,-0.137105354
44700,"Stockton-Lodi, CA",021rem,Remainder of Northern America,0.192209697,0.030336974,0.222546671,0.161872723
44700,"Stockton-Lodi, CA",029,Caribbean,7.475272834,16.23399875,23.70927159,-8.758725918
44700,"Stockton-Lodi, CA",030rem,Remainder of Eastern Asia,0.156656451,0.020445183,0.177101634,0.136211268
44700,"Stockton-Lodi, CA",032,Argentina,1.912432444,3.514181381,5.426613825,-1.601748936
44700,"Stockton-Lodi, CA",034rem,Remainder of Southern Asia,6.884169205,8.190069792,15.074239,-1.305900587
44700,"Stockton-Lodi, CA",035rem,Remainder of South-Eastern Asia,65.48357214,95.22993666,160.7135088,-29.74636452
44700,"Stockton-Lodi, CA",039rem,Remainder of Southern Europe,7.974827719,16.46798079,24.44280851,-8.493153075
44700,"Stockton-Lodi, CA",053,Australia and New Zealand,21.30277261,14.08143293,35.38420554,7.221339677
44700,"Stockton-Lodi, CA",054,Melanesia,0.364968607,0.657454691,1.022423298,-0.292486085
44700,"Stockton-Lodi, CA",057,Micronesia,0.488672189,0.049619002,0.538291191,0.439053187
44700,"Stockton-Lodi, CA",061,Polynesia,0.400672985,0.078672476,0.479345461,0.322000509
44700,"Stockton-Lodi, CA",076,Brazil,12.45087103,12.38084828,24.83171931,0.070022748
44700,"Stockton-Lodi, CA",124,Canada,204.5023864,237.6332322,442.1356186,-33.13084575
44700,"Stockton-Lodi, CA",143,Central Asia,0.420994438,1.382413464,1.803407902,-0.961419026
44700,"Stockton-Lodi, CA",145rem,Remainder of Western Asia,25.07152949,11.52650711,36.5980366,13.54502238
44700,"Stockton-Lodi, CA",151,Eastern Europe,7.557083755,30.87813925,38.43522301,-23.3210555
44700,"Stockton-Lodi, CA",152,Chile,3.407132595,5.791448563,9.198581158,-2.384315968
44700,"Stockton-Lodi, CA",154rem,Remainder of Northern Europe,6.842327704,22.82206461,29.66439231,-15.9797369
44700,"Stockton-Lodi, CA",155rem,Remainder of Western Europe,11.24994321,15.98944417,27.23938739,-4.739500957
44700,"Stockton-Lodi, CA",156,China,284.660559,543.2432355,827.9037945,-258.5826765
44700,"Stockton-Lodi, CA",170,Colombia,5.236319478,5.278016737,10.51433621,-0.041697259
44700,"Stockton-Lodi, CA",250,France,6.940095334,14.97471412,21.91480945,-8.034618785
44700,"Stockton-Lodi, CA",276,Germany,18.80730918,28.10555582,46.912865,-9.298246631
44700,"Stockton-Lodi, CA",356,India,13.55274814,23.81745403,37.37020217,-10.2647059
44700,"Stockton-Lodi, CA",392,Japan,99.07153483,154.4853985,253.5569333,-55.41386366
44700,"Stockton-Lodi, CA",410,Republic of Korea,56.19010534,58.55376531,114.7438706,-2.363659975
44700,"Stockton-Lodi, CA",484,Mexico,149.5837131,231.6138691,381.1975823,-82.030156
44700,"Stockton-Lodi, CA",528,Netherlands,13.22461226,12.35795018,25.58256244,0.866662086
44700,"Stockton-Lodi, CA",702,Singapore,11.39445988,9.287576014,20.6820359,2.106883869
44700,"Stockton-Lodi, CA",710,South Africa,1.273741402,4.307785662,5.581527063,-3.03404426
44700,"Stockton-Lodi, CA",724,Spain,7.259711838,6.281169561,13.5408814,0.978542276
44700,"Stockton-Lodi, CA",792,Turkey,12.18637575,2.414465907,14.60084166,9.771909845
44700,"Stockton-Lodi, CA",826,United Kingdom of Great Britain and Northern Ireland,15.34822314,21.43058247,36.77880562,-6.08235933
45060,"Syracuse, NY",005rem,Remainder of South America,57.73236251,28.22319478,85.95555729,29.50916773
45060,"Syracuse, NY",011,Western Africa,6.233755575,7.236304816,13.47006039,-1.00254924
45060,"Syracuse, NY",013rem,Remainder of Central America,33.70786383,49.16809906,82.87596289,-15.46023522
45060,"Syracuse, NY",014,Eastern Africa,1.839042548,2.454092612,4.29313516,-0.615050065
45060,"Syracuse, NY",015,Northern Africa,10.61954258,15.50268275,26.12222534,-4.883140166
45060,"Syracuse, NY",017,Middle Africa,2.969566769,2.207549741,5.177116509,0.762017028
45060,"Syracuse, NY",018rem,Remainder of Southern Africa,0.19016403,1.466037571,1.656201601,-1.275873542
45060,"Syracuse, NY",021rem,Remainder of Northern America,1.991860849,0.095200625,2.087061474,1.896660224
45060,"Syracuse, NY",029,Caribbean,37.35334475,30.84155362,68.19489838,6.511791128
45060,"Syracuse, NY",030rem,Remainder of Eastern Asia,0.162043181,0.011116505,0.173159686,0.150926676
45060,"Syracuse, NY",032,Argentina,18.32451971,9.088909653,27.41342936,9.235610058
45060,"Syracuse, NY",034rem,Remainder of Southern Asia,8.180662058,20.99377031,29.17443237,-12.81310825
45060,"Syracuse, NY",035rem,Remainder of South-Eastern Asia,42.52101386,130.0409619,172.5619757,-87.51994801
45060,"Syracuse, NY",039rem,Remainder of Southern Europe,37.48472522,76.88612476,114.37085,-39.40139954
45060,"Syracuse, NY",053,Australia and New Zealand,30.28833256,21.00477628,51.29310884,9.283556276
45060,"Syracuse, NY",054,Melanesia,0.25443306,0.58737162,0.841804681,-0.33293856
45060,"Syracuse, NY",057,Micronesia,0.218954358,0.019431681,0.238386039,0.199522677
45060,"Syracuse, NY",061,Polynesia,0.113673,0.078235924,0.191908924,0.035437076
45060,"Syracuse, NY",076,Brazil,84.69592369,64.40981341,149.1057371,20.28611029
45060,"Syracuse, NY",124,Canada,418.9532223,423.1816984,842.1349207,-4.228476125
45060,"Syracuse, NY",143,Central Asia,1.507685877,2.350208488,3.857894365,-0.842522611
45060,"Syracuse, NY",145rem,Remainder of Western Asia,85.61924729,62.36700572,147.986253,23.25224157
45060,"Syracuse, NY",151,Eastern Europe,26.67763966,64.01262261,90.69026227,-37.33498295
45060,"Syracuse, NY",152,Chile,19.65668338,15.19835974,34.85504312,4.458323645
45060,"Syracuse, NY",154rem,Remainder of Northern Europe,46.55827876,122.1499416,168.7082204,-75.59166286
45060,"Syracuse, NY",155rem,Remainder of Western Europe,84.47174467,92.99841434,177.470159,-8.52666967
45060,"Syracuse, NY",156,China,200.963942,777.6929382,978.6568801,-576.7289962
45060,"Syracuse, NY",170,Colombia,24.9916425,17.76610215,42.75774466,7.225540349
45060,"Syracuse, NY",250,France,42.49268951,75.58481376,118.0775033,-33.09212425
45060,"Syracuse, NY",276,Germany,90.65199812,161.5804601,252.2324582,-70.92846198
45060,"Syracuse, NY",356,India,34.62986688,68.8844632,103.5143301,-34.25459631
45060,"Syracuse, NY",392,Japan,79.3059358,215.5653106,294.8712464,-136.2593748
45060,"Syracuse, NY",410,Republic of Korea,49.51981555,89.06393117,138.5837467,-39.54411562
45060,"Syracuse, NY",484,Mexico,212.4537642,311.3443776,523.7981418,-98.89061333
45060,"Syracuse, NY",528,Netherlands,70.10205422,32.6794727,102.7815269,37.42258152
45060,"Syracuse, NY",702,Singapore,23.70526932,18.85880774,42.56407705,4.846461581
45060,"Syracuse, NY",710,South Africa,9.142647043,28.44413273,37.58677978,-19.30148569
45060,"Syracuse, NY",724,Spain,15.51933506,19.14523377,34.66456883,-3.625898711
45060,"Syracuse, NY",792,Turkey,15.69711948,10.01939401,25.71651349,5.677725466
45060,"Syracuse, NY",826,United Kingdom of Great Britain and Northern Ireland,94.78409951,91.1411679,185.9252674,3.64293161
45300,"Tampa-St. Petersburg-Clearwater, FL",005rem,Remainder of South America,206.3784691,113.3359946,319.7144637,93.04247451
45300,"Tampa-St. Petersburg-Clearwater, FL",011,Western Africa,15.62345607,25.3643575,40.98781357,-9.740901431
45300,"Tampa-St. Petersburg-Clearwater, FL",013rem,Remainder of Central America,125.9183584,263.0223003,388.9406587,-137.1039419
45300,"Tampa-St. Petersburg-Clearwater, FL",014,Eastern Africa,5.078640272,7.239011043,12.31765132,-2.160370771
45300,"Tampa-St. Petersburg-Clearwater, FL",015,Northern Africa,22.05006476,68.41993676,90.47000152,-46.369872
45300,"Tampa-St. Petersburg-Clearwater, FL",017,Middle Africa,9.13772479,7.84372412,16.98144891,1.294000669
45300,"Tampa-St. Petersburg-Clearwater, FL",018rem,Remainder of Southern Africa,0.29831562,4.629580054,4.927895675,-4.331264434
45300,"Tampa-St. Petersburg-Clearwater, FL",021rem,Remainder of Northern America,3.8306934,0.263882962,4.094576362,3.566810438
45300,"Tampa-St. Petersburg-Clearwater, FL",029,Caribbean,119.8790323,172.1367832,292.0158156,-52.25775086
45300,"Tampa-St. Petersburg-Clearwater, FL",030rem,Remainder of Eastern Asia,0.219421432,0.081581861,0.301003294,0.137839571
45300,"Tampa-St. Petersburg-Clearwater, FL",032,Argentina,62.55000567,34.24774004,96.7977457,28.30226563
45300,"Tampa-St. Petersburg-Clearwater, FL",034rem,Remainder of Southern Asia,17.81618484,78.03270158,95.84888643,-60.21651674
45300,"Tampa-St. Petersburg-Clearwater, FL",035rem,Remainder of South-Eastern Asia,88.34127158,431.6367157,519.9779873,-343.2954441
45300,"Tampa-St. Petersburg-Clearwater, FL",039rem,Remainder of Southern Europe,64.68692775,224.2257995,288.9127272,-159.5388717
45300,"Tampa-St. Petersburg-Clearwater, FL",053,Australia and New Zealand,79.3926277,70.44766405,149.8402917,8.944963649
45300,"Tampa-St. Petersburg-Clearwater, FL",054,Melanesia,0.698817736,2.1573363,2.856154036,-1.458518564
45300,"Tampa-St. Petersburg-Clearwater, FL",057,Micronesia,0.669086042,0.102893473,0.771979515,0.566192568
45300,"Tampa-St. Petersburg-Clearwater, FL",061,Polynesia,0.462088303,0.287611473,0.749699776,0.174476831
45300,"Tampa-St. Petersburg-Clearwater, FL",076,Brazil,298.102187,225.1126823,523.2148694,72.98950473
45300,"Tampa-St. Petersburg-Clearwater, FL",124,Canada,645.0822674,1201.106056,1846.188323,-556.0237886
45300,"Tampa-St. Petersburg-Clearwater, FL",143,Central Asia,2.953084435,7.352649647,10.30573408,-4.399565212
45300,"Tampa-St. Petersburg-Clearwater, FL",145rem,Remainder of Western Asia,145.7310127,168.3205619,314.0515746,-22.58954912
45300,"Tampa-St. Petersburg-Clearwater, FL",151,Eastern Europe,47.90369236,217.0592207,264.9629131,-169.1555284
45300,"Tampa-St. Petersburg-Clearwater, FL",152,Chile,64.57184445,46.42203533,110.9938798,18.14980912
45300,"Tampa-St. Petersburg-Clearwater, FL",154rem,Remainder of Northern Europe,76.25109223,312.3974313,388.6485235,-236.1463391
45300,"Tampa-St. Petersburg-Clearwater, FL",155rem,Remainder of Western Europe,159.9522878,240.5825894,400.5348772,-80.63030155
45300,"Tampa-St. Petersburg-Clearwater, FL",156,China,378.5901066,2339.423257,2718.013363,-1960.83315
45300,"Tampa-St. Petersburg-Clearwater, FL",170,Colombia,94.81225456,82.78093917,177.5931937,12.03131538
45300,"Tampa-St. Petersburg-Clearwater, FL",250,France,70.46347127,222.3403467,292.803818,-151.8768754
45300,"Tampa-St. Petersburg-Clearwater, FL",276,Germany,150.0980205,454.1689989,604.2670194,-304.0709784
45300,"Tampa-St. Petersburg-Clearwater, FL",356,India,115.7184791,211.1080875,326.8265667,-95.38960842
45300,"Tampa-St. Petersburg-Clearwater, FL",392,Japan,188.1820354,635.5892931,823.7713285,-447.4072577
45300,"Tampa-St. Petersburg-Clearwater, FL",410,Republic of Korea,115.0770199,256.7787602,371.8557801,-141.7017403
45300,"Tampa-St. Petersburg-Clearwater, FL",484,Mexico,471.1295733,1157.350954,1628.480527,-686.2213803
45300,"Tampa-St. Petersburg-Clearwater, FL",528,Netherlands,123.6070709,101.1294383,224.7365092,22.47763256
45300,"Tampa-St. Petersburg-Clearwater, FL",702,Singapore,49.51321566,58.8333487,108.3465644,-9.320133037
45300,"Tampa-St. Petersburg-Clearwater, FL",710,South Africa,16.69282856,56.53943736,73.23226593,-39.8466088
45300,"Tampa-St. Petersburg-Clearwater, FL",724,Spain,32.65574025,58.39254027,91.04828052,-25.73680001
45300,"Tampa-St. Petersburg-Clearwater, FL",792,Turkey,35.67318852,30.70967582,66.38286434,4.963512709
45300,"Tampa-St. Petersburg-Clearwater, FL",826,United Kingdom of Great Britain and Northern Ireland,148.4088786,268.8769908,417.2858694,-120.4681122
45780,"Toledo, OH",005rem,Remainder of South America,134.5844787,352.64624,487.2307187,-218.0617612
45780,"Toledo, OH",011,Western Africa,38.90025718,283.9499,322.8501572,-245.0496428
45780,"Toledo, OH",013rem,Remainder of Central America,124.2028583,50.62304435,174.8259026,73.57981395
45780,"Toledo, OH",014,Eastern Africa,4.956705938,2.743695195,7.700401133,2.213010743
45780,"Toledo, OH",015,Northern Africa,33.9342545,170.4590857,204.3933402,-136.5248312
45780,"Toledo, OH",017,Middle Africa,6.379217048,196.6009387,202.9801558,-190.2217217
45780,"Toledo, OH",018rem,Remainder of Southern Africa,0.78776457,2.762707428,3.550471999,-1.974942858
45780,"Toledo, OH",021rem,Remainder of Northern America,3.6058645,0.141697546,3.747562046,3.464166953
45780,"Toledo, OH",029,Caribbean,120.1114154,72.82908335,192.9404987,47.28233201
45780,"Toledo, OH",030rem,Remainder of Eastern Asia,1.662784108,0.044443479,1.707227587,1.618340629
45780,"Toledo, OH",032,Argentina,31.91631135,23.06446802,54.98077937,8.851843332
45780,"Toledo, OH",034rem,Remainder of Southern Asia,18.7234604,23.33816244,42.06162284,-4.614702035
45780,"Toledo, OH",035rem,Remainder of South-Eastern Asia,82.62039257,177.396836,260.0172286,-94.77644341
45780,"Toledo, OH",039rem,Remainder of Southern Europe,64.70983259,102.9352273,167.6450599,-38.22539466
45780,"Toledo, OH",053,Australia and New Zealand,72.28474768,40.13293486,112.4176825,32.15181282
45780,"Toledo, OH",054,Melanesia,0.932960503,0.74618775,1.679148253,0.186772753
45780,"Toledo, OH",057,Micronesia,0.654871861,0.026591802,0.681463664,0.628280059
45780,"Toledo, OH",061,Polynesia,0.385271425,0.087543416,0.472814841,0.297728008
45780,"Toledo, OH",076,Brazil,158.065874,147.4284775,305.4943515,10.63739647
45780,"Toledo, OH",124,Canada,1312.449435,1656.354179,2968.803614,-343.9047442
45780,"Toledo, OH",143,Central Asia,3.561023438,17.95791616,21.51893959,-14.39689272
45780,"Toledo, OH",145rem,Remainder of Western Asia,195.6524742,629.7297601,825.3822343,-434.0772859
45780,"Toledo, OH",151,Eastern Europe,41.94583576,182.3444947,224.2903304,-140.3986589
45780,"Toledo, OH",152,Chile,67.12321354,20.7509095,87.87412304,46.37230404
45780,"Toledo, OH",154rem,Remainder of Northern Europe,59.64815703,148.0892631,207.7374202,-88.4411061
45780,"Toledo, OH",155rem,Remainder of Western Europe,88.35942796,104.4343068,192.7937347,-16.07487879
45780,"Toledo, OH",156,China,364.1886906,954.3838828,1318.572573,-590.1951922
45780,"Toledo, OH",170,Colombia,60.10593945,105.5968823,165.7028217,-45.49094285
45780,"Toledo, OH",250,France,58.37319946,84.86688318,143.2400826,-26.49368372
45780,"Toledo, OH",276,Germany,166.1482671,337.6918544,503.8401215,-171.5435873
45780,"Toledo, OH",356,India,63.14919826,94.29351182,157.4427101,-31.14431357
45780,"Toledo, OH",392,Japan,157.7305607,692.2375617,849.9681224,-534.507001
45780,"Toledo, OH",410,Republic of Korea,93.32146804,218.4374731,311.7589411,-125.116005
45780,"Toledo, OH",484,Mexico,679.2475129,1055.091722,1734.339235,-375.8442095
45780,"Toledo, OH",528,Netherlands,105.3461861,48.56724704,153.9134332,56.7789391
45780,"Toledo, OH",702,Singapore,66.4911815,18.05267021,84.54385171,48.43851129
45780,"Toledo, OH",710,South Africa,21.89421135,45.04418263,66.93839398,-23.14997128
45780,"Toledo, OH",724,Spain,26.07065399,28.11068067,54.18133466,-2.040026674
45780,"Toledo, OH",792,Turkey,22.71081904,16.94071119,39.65153022,5.77010785
45780,"Toledo, OH",826,United Kingdom of Great Britain and Northern Ireland,105.8985194,172.6407563,278.5392757,-66.74223696
46060,"Tucson, AZ",005rem,Remainder of South America,16.44216877,22.33868845,38.78085722,-5.896519675
46060,"Tucson, AZ",011,Western Africa,2.349335567,6.432276127,8.781611694,-4.08294056
46060,"Tucson, AZ",013rem,Remainder of Central America,11.75486765,30.79466191,42.54952956,-19.03979426
46060,"Tucson, AZ",014,Eastern Africa,0.708532336,1.005056086,1.713588422,-0.29652375
46060,"Tucson, AZ",015,Northern Africa,4.986129236,14.07198149,19.05811073,-9.085852254
46060,"Tucson, AZ",017,Middle Africa,2.15413436,2.417354386,4.571488746,-0.263220026
46060,"Tucson, AZ",018rem,Remainder of Southern Africa,0.052546348,1.012693377,1.065239725,-0.960147028
46060,"Tucson, AZ",021rem,Remainder of Northern America,0.370811373,0.044675133,0.415486506,0.32613624
46060,"Tucson, AZ",029,Caribbean,8.985410906,22.64714835,31.63255926,-13.66173745
46060,"Tucson, AZ",030rem,Remainder of Eastern Asia,0.069605871,0.018786956,0.088392827,0.050818915
46060,"Tucson, AZ",032,Argentina,5.605326816,7.069975866,12.67530268,-1.46464905
46060,"Tucson, AZ",034rem,Remainder of Southern Asia,2.823952303,15.57610206,18.40005436,-12.75214975
46060,"Tucson, AZ",035rem,Remainder of South-Eastern Asia,55.16843599,155.5232352,210.6916712,-100.3547992
46060,"Tucson, AZ",039rem,Remainder of Southern Europe,10.93194674,33.49210515,44.42405189,-22.56015841
46060,"Tucson, AZ",053,Australia and New Zealand,29.48048413,21.81506271,51.29554684,7.665421428
46060,"Tucson, AZ",054,Melanesia,0.209336485,0.583101774,0.792438259,-0.373765289
46060,"Tucson, AZ",057,Micronesia,0.20224994,0.037621197,0.239871137,0.164628744
46060,"Tucson, AZ",061,Polynesia,0.12205423,0.100465996,0.222520226,0.021588234
46060,"Tucson, AZ",076,Brazil,28.73052127,29.66636522,58.39688649,-0.935843957
46060,"Tucson, AZ",124,Canada,232.9779763,301.0771386,534.0551149,-68.09916228
46060,"Tucson, AZ",143,Central Asia,0.599452427,2.352260036,2.951712463,-1.752807609
46060,"Tucson, AZ",145rem,Remainder of Western Asia,28.50731449,20.18052292,48.68783741,8.326791564
46060,"Tucson, AZ",151,Eastern Europe,11.07205063,47.76521636,58.83726699,-36.69316573
46060,"Tucson, AZ",152,Chile,6.232121319,6.754132456,12.98625378,-0.522011136
46060,"Tucson, AZ",154rem,Remainder of Northern Europe,19.25773264,48.93521927,68.19295191,-29.67748663
46060,"Tucson, AZ",155rem,Remainder of Western Europe,38.6125071,34.62403329,73.23654038,3.988473809
46060,"Tucson, AZ",156,China,319.4594622,949.5818643,1269.041327,-630.1224021
46060,"Tucson, AZ",170,Colombia,7.260572758,10.31842278,17.57899554,-3.057850027
46060,"Tucson, AZ",250,France,17.17950095,35.24489486,52.42439581,-18.06539391
46060,"Tucson, AZ",276,Germany,42.47375637,71.26718576,113.7409421,-28.79342939
46060,"Tucson, AZ",356,India,14.50073483,42.91311047,57.4138453,-28.41237564
46060,"Tucson, AZ",392,Japan,106.7768135,262.7681122,369.5449257,-155.9912986
46060,"Tucson, AZ",410,Republic of Korea,72.56345367,101.5920453,174.155499,-29.02859163
46060,"Tucson, AZ",484,Mexico,198.7581954,424.5785099,623.3367054,-225.8203145
46060,"Tucson, AZ",528,Netherlands,40.99963526,20.98845622,61.98809147,20.01117904
46060,"Tucson, AZ",702,Singapore,24.48777726,19.86727821,44.35505548,4.620499053
46060,"Tucson, AZ",710,South Africa,2.220131678,10.46405816,12.68418984,-8.243926483
46060,"Tucson, AZ",724,Spain,8.722987852,10.73974064,19.46272849,-2.01675279
46060,"Tucson, AZ",792,Turkey,9.322585244,4.637835197,13.96042044,4.684750047
46060,"Tucson, AZ",826,United Kingdom of Great Britain and Northern Ireland,44.98639995,46.81560348,91.80200343,-1.829203525
46140,"Tulsa, OK",005rem,Remainder of South America,127.6395315,385.871995,513.5115266,-258.2324635
46140,"Tulsa, OK",011,Western Africa,25.66789577,322.6990528,348.3669486,-297.031157
46140,"Tulsa, OK",013rem,Remainder of Central America,73.73359998,75.55366018,149.2872602,-1.820060206
46140,"Tulsa, OK",014,Eastern Africa,5.764942063,2.899162514,8.664104577,2.865779549
46140,"Tulsa, OK",015,Northern Africa,34.34659017,169.9525712,204.2991614,-135.605981
46140,"Tulsa, OK",017,Middle Africa,13.4640157,224.8256237,238.2896394,-211.361608
46140,"Tulsa, OK",018rem,Remainder of Southern Africa,0.529416746,1.878086535,2.407503281,-1.34866979
46140,"Tulsa, OK",021rem,Remainder of Northern America,1.815927652,0.156748817,1.97267647,1.659178835
46140,"Tulsa, OK",029,Caribbean,73.06068591,72.77852084,145.8392067,0.282165073
46140,"Tulsa, OK",030rem,Remainder of Eastern Asia,1.215744646,0.030619943,1.246364588,1.185124703
46140,"Tulsa, OK",032,Argentina,35.66447438,31.19402762,66.858502,4.470446764
46140,"Tulsa, OK",034rem,Remainder of Southern Asia,16.96496559,28.63618622,45.60115181,-11.67122063
46140,"Tulsa, OK",035rem,Remainder of South-Eastern Asia,106.1773443,261.6641192,367.8414635,-155.4867749
46140,"Tulsa, OK",039rem,Remainder of Southern Europe,63.47198086,102.6587257,166.1307066,-39.18674488
46140,"Tulsa, OK",053,Australia and New Zealand,101.0653521,38.83612735,139.9014794,62.22922475
46140,"Tulsa, OK",054,Melanesia,1.067324587,0.956112133,2.02343672,0.111212455
46140,"Tulsa, OK",057,Micronesia,0.887167911,0.04282683,0.929994742,0.844341081
46140,"Tulsa, OK",061,Polynesia,0.337503492,0.148061702,0.485565195,0.18944179
46140,"Tulsa, OK",076,Brazil,208.0550248,190.0171701,398.072195,18.0378547
46140,"Tulsa, OK",124,Canada,1119.018189,1382.658955,2501.677144,-263.6407661
46140,"Tulsa, OK",143,Central Asia,5.588338803,15.12490126,20.71324006,-9.536562453
46140,"Tulsa, OK",145rem,Remainder of Western Asia,190.3133052,731.5690461,921.8823513,-541.2557409
46140,"Tulsa, OK",151,Eastern Europe,60.49896515,125.7657655,186.2647307,-65.26680039
46140,"Tulsa, OK",152,Chile,54.69129802,21.4564241,76.14772212,33.23487392
46140,"Tulsa, OK",154rem,Remainder of Northern Europe,81.40160897,139.6807922,221.0824012,-58.27918327
46140,"Tulsa, OK",155rem,Remainder of Western Europe,132.368421,104.8313106,237.1997316,27.53711046
46140,"Tulsa, OK",156,China,513.981019,1499.697759,2013.678778,-985.7167402
46140,"Tulsa, OK",170,Colombia,59.54474465,123.1876998,182.7324444,-63.64295511
46140,"Tulsa, OK",250,France,92.08312502,115.343673,207.426798,-23.26054796
46140,"Tulsa, OK",276,Germany,172.8601509,269.233141,442.0932919,-96.37299019
46140,"Tulsa, OK",356,India,74.58582357,87.58744348,162.173267,-13.00161991
46140,"Tulsa, OK",392,Japan,231.0205433,580.067543,811.0880864,-349.0469997
46140,"Tulsa, OK",410,Republic of Korea,156.5794632,198.938705,355.5181683,-42.35924178
46140,"Tulsa, OK",484,Mexico,762.8443246,1157.495596,1920.339921,-394.6512716
46140,"Tulsa, OK",528,Netherlands,91.30015604,39.64104326,130.9411993,51.65911278
46140,"Tulsa, OK",702,Singapore,78.21110939,35.70115326,113.9122626,42.50995614
46140,"Tulsa, OK",710,South Africa,21.63573232,41.78562227,63.42135458,-20.14988995
46140,"Tulsa, OK",724,Spain,31.06384656,21.87625315,52.94009971,9.187593404
46140,"Tulsa, OK",792,Turkey,40.10723709,15.86497409,55.97221119,24.242263
46140,"Tulsa, OK",826,United Kingdom of Great Britain and Northern Ireland,169.4341927,160.8156412,330.2498339,8.618551578
46520,"Urban Honolulu, HI",005rem,Remainder of South America,15.99638974,119.9900128,135.9864026,-103.9936231
46520,"Urban Honolulu, HI",011,Western Africa,3.632764648,84.62021621,88.25298086,-80.98745156
46520,"Urban Honolulu, HI",013rem,Remainder of Central America,24.97683582,6.852356661,31.82919248,18.12447916
46520,"Urban Honolulu, HI",014,Eastern Africa,0.276418294,0.258090982,0.534509276,0.018327311
46520,"Urban Honolulu, HI",015,Northern Africa,3.255355084,62.18326215,65.43861724,-58.92790707
46520,"Urban Honolulu, HI",017,Middle Africa,0.284477723,57.84801125,58.13248898,-57.56353353
46520,"Urban Honolulu, HI",018rem,Remainder of Southern Africa,0.002470096,0.054396812,0.056866908,-0.051926716
46520,"Urban Honolulu, HI",021rem,Remainder of Northern America,0.478409325,0.060247941,0.538657265,0.418161384
46520,"Urban Honolulu, HI",029,Caribbean,20.99179827,29.32886218,50.32066044,-8.33706391
46520,"Urban Honolulu, HI",030rem,Remainder of Eastern Asia,0.015799424,0.015195869,0.030995294,0.000603555
46520,"Urban Honolulu, HI",032,Argentina,2.858698856,4.885534628,7.744233484,-2.026835772
46520,"Urban Honolulu, HI",034rem,Remainder of Southern Asia,0.493119713,8.360169006,8.853288719,-7.867049293
46520,"Urban Honolulu, HI",035rem,Remainder of South-Eastern Asia,12.68708061,132.7971709,145.4842515,-120.1100902
46520,"Urban Honolulu, HI",039rem,Remainder of Southern Europe,9.590234971,16.96744782,26.5576828,-7.377212854
46520,"Urban Honolulu, HI",053,Australia and New Zealand,11.06800362,14.15988487,25.22788849,-3.091881258
46520,"Urban Honolulu, HI",054,Melanesia,0.071948952,0.50888616,0.580835112,-0.436937207
46520,"Urban Honolulu, HI",057,Micronesia,0.342681271,0.061146173,0.403827445,0.281535098
46520,"Urban Honolulu, HI",061,Polynesia,0.140570779,0.116712382,0.257283161,0.023858397
46520,"Urban Honolulu, HI",076,Brazil,14.77056662,26.26122244,41.03178906,-11.49065583
46520,"Urban Honolulu, HI",124,Canada,54.50773434,382.9694846,437.4772189,-328.4617502
46520,"Urban Honolulu, HI",143,Central Asia,0.065038069,7.19990037,7.264938438,-7.134862301
46520,"Urban Honolulu, HI",145rem,Remainder of Western Asia,7.890915196,185.175538,193.0664532,-177.2846228
46520,"Urban Honolulu, HI",151,Eastern Europe,0.967402063,83.19897071,84.16637277,-82.23156865
46520,"Urban Honolulu, HI",152,Chile,12.27937992,2.582289564,14.86166948,9.697090357
46520,"Urban Honolulu, HI",154rem,Remainder of Northern Europe,2.010652222,27.40111819,29.41177041,-25.39046596
46520,"Urban Honolulu, HI",155rem,Remainder of Western Europe,3.743789419,18.54763524,22.29142466,-14.80384582
46520,"Urban Honolulu, HI",156,China,69.89104755,1018.252971,1088.144019,-948.3619237
46520,"Urban Honolulu, HI",170,Colombia,9.446495594,29.60338865,39.04988425,-20.15689306
46520,"Urban Honolulu, HI",250,France,4.02937308,16.08655807,20.11593115,-12.05718499
46520,"Urban Honolulu, HI",276,Germany,3.87750447,19.58871161,23.46621608,-15.71120714
46520,"Urban Honolulu, HI",356,India,3.378102709,31.04330185,34.42140456,-27.66519914
46520,"Urban Honolulu, HI",392,Japan,50.3135432,338.3088769,388.6224201,-287.9953337
46520,"Urban Honolulu, HI",410,Republic of Korea,23.46181599,129.1021396,152.5639556,-105.6403236
46520,"Urban Honolulu, HI",484,Mexico,76.95707604,303.7198055,380.6768815,-226.7627295
